age,feh,gaia_id
11.73,-0.35,1817525882162809088
6.07,0.04,1833695815569768320
3.6,-0.07,1833695811256391296
11.59,-0.64,2678340648008459904
9.45,0.04,1745787112131620480
10.76,-0.6,1742433120630675072
5.63,0.13,1742714733046450304
5.12,-0.43,2038948626154946560
10.53,-0.02,1817334287961403392
5.72,-0.33,1833680181888631808
3.5,0.16,2032606608744336640
12.02,-0.48,1746017111924472576
9.55,-0.24,2413768871572934016
4.91,0.25,1296060055775670784
4.22,0.02,1332727943928766848
7.95,-0.17,1830358144942558080
2.82,-0.52,2038905195444514304
9.57,-0.35,1830695935536062336
5.46,-0.48,1332833256526655104
11.12,-0.23,1745805185354014720
7.94,-0.13,1830684047066516352
3.64,-0.21,1818387104707408384
3.5,-0.01,1833702103402025088
8.02,-0.42,1379789476842347136
10.0,-0.06,2043231636251374080
9.74,-0.64,1380015220324020224
8.59,0.13,2038701854523982848
10.72,-0.19,1817597728375961856
8.38,-0.31,2043908385657294464
11.34,-0.54,1355758069669691136
5.16,0.15,1830338800409585024
7.9,-0.25,1742435113495652608
4.38,0.1,1830696210413910400
9.35,-0.03,2038950717786921088
11.83,-0.35,1830423119210010496
10.34,-0.55,2678294017548470656
6.57,-0.48,1332736671302345472
11.29,-0.39,2038918801901048832
2.64,0.0,1296193096683132032
7.88,0.13,1817598342553745152
12.27,-0.38,1817610956875293696
4.31,0.08,2038969929193916800
6.75,-0.12,2038968451724411136
10.92,-0.68,1814323039148832768
6.25,-0.04,1380588757372356864
7.47,-0.42,2043751052416234240
11.37,-0.07,1830355293084138240
3.2,-0.04,1830684287584593664
11.61,-0.71,1814340700054504192
7.51,0.04,1830696450932081664
5.88,-0.45,1380917373910014976
10.71,-0.21,1352985036920970496
7.0,-0.01,2028020133435049344
6.58,-0.69,2364777072980950016
3.97,0.27,2032377223151455744
8.84,-0.36,2605959247796138112
11.49,-0.27,1746088202223139200
8.27,0.0,2038967794577843072
5.73,-0.14,2042922742204035328
10.57,-0.63,1296072081684104704
1.84,-0.15,2032374062055397248
9.75,-0.22,1745720557318571520
10.01,0.29,2042941536980800640
7.2,-0.42,1332749212606796544
9.31,0.32,2032563555991721088
10.76,0.04,1814339768041900032
10.74,-0.3,1817272753969448960
8.02,-0.29,1388178961016626816
10.43,-0.3,2032611590906826880
2.77,0.11,2044636571613182592
9.84,0.26,1746072156225328512
12.16,-0.56,1746071129729213952
1.36,0.08,2028326313062785792
6.64,-0.31,1380686643970715520
4.6,-0.09,2043708446339887104
7.94,-0.71,2032374474372256384
9.95,0.09,1746023610211026176
10.7,-0.37,1742735074011932544
5.42,-0.31,2032374263862245504
3.14,-0.08,2027491268315958144
9.47,-0.37,2044637705484636032
8.19,0.14,2032570462303674368
10.5,0.14,1830409306595177472
3.02,0.13,1382827569205214848
6.43,-0.11,2032374646170913664
9.33,-0.36,1817345214356918400
11.4,-0.8,2678072813847841408
4.97,0.04,2032375780042216704
9.01,0.26,1355951343198028672
8.16,-0.42,2043930066652255872
5.35,0.14,1745760895651316096
11.28,-0.41,1817431422945267968
8.12,-0.2,2042927380768763136
9.03,-0.21,1355809544853517952
11.07,-0.14,1817531792037764608
9.24,-0.38,2679140538422635264
10.49,-0.12,2413783891074203648
7.94,0.05,1356710835149350784
6.61,0.04,1742739605201877888
11.15,-0.48,2678297556601519232
2.78,0.17,2032378769339684864
9.69,-0.18,2038924333818938752
8.16,-0.56,2043709752009966208
6.66,0.38,1817606318310559488
7.04,-0.03,1817361505173050112
5.35,0.1,1380590406639831040
9.34,-0.16,1742718890574922240
7.33,-0.35,1355783328373327872
11.74,-0.29,1818374013647116672
3.23,0.05,1831857638283799296
7.34,-0.17,1355818718903699328
7.73,-0.47,2043694908602858496
10.29,-0.1,1833707841480017152
3.85,-0.09,2032617741300072192
10.1,-0.19,1746089026856858752
3.81,0.06,1833728216804753536
11.18,-0.19,1833712239526134912
9.32,-0.98,1742437965353843456
9.84,-0.01,1356006593658073600
11.69,-0.34,1817605493676787840
4.44,0.13,2032584137480505088
11.04,0.28,1830639482483439872
5.2,-0.03,2032584103120829824
10.48,-0.08,1814325822287621632
8.18,0.25,2043710233046334464
10.42,0.08,2044004902162819328
8.14,-0.45,1745813947087380224
5.6,0.02,1356711453626289792
9.72,-0.31,1745748423066274048
5.67,0.0,1833712480044334720
7.42,0.25,2032572249010115584
10.98,-0.07,1746048005625164672
1.95,0.08,1355961483616690944
11.35,-0.16,1742720505482622592
4.61,0.02,1830431743504279424
9.64,0.01,1745748457426012160
1.63,-0.14,2043947418319977344
4.38,-0.41,1332848512250442112
7.09,0.05,2043251942856536704
3.58,-0.12,2028384106144256896
8.35,0.09,1830625051393081728
9.0,0.04,1352999876032271104
7.07,0.11,1380593769598253440
3.63,-0.8,1389485283910196608
2.4,0.12,2028385411819992448
10.53,0.15,2028381357364904832
10.9,0.06,1831859115752460032
10.49,0.07,1742390441540516992
9.49,-0.05,1332849577402333824
9.29,-0.16,2606040955253887104
11.83,-0.05,1745837547932320256
2.71,0.03,2032585821107674496
4.48,-0.03,1818448131903017088
10.48,-0.95,1745745708646925312
2.27,-0.07,2044011224354726912
10.75,-0.11,1832125369366958208
7.87,-0.23,1746026736947052032
2.55,0.02,2091986524445485184
3.24,0.09,1742668313039981184
5.45,-0.04,1817421497276496512
6.12,-0.19,2027501232640939264
3.89,0.02,2032635505285710848
10.59,0.07,1296089845668987392
6.38,0.14,2044917153226987648
11.95,-0.33,1745837964544549760
3.96,-0.24,2032642067996132992
5.6,0.04,2038933610948540544
10.45,-0.49,1745767797662693760
9.54,-0.17,1745767797662693248
11.51,-0.05,1745763403912211584
4.91,-0.09,2032574344954125312
9.81,0.11,2032590150435066752
9.02,-0.22,1832125541165647232
2.43,0.35,2032637395071789056
9.14,-0.05,2043255103952871936
7.72,0.24,1741622230805115520
7.11,-0.19,2043964941787239552
1.67,0.05,2043306059446428288
1.37,0.03,2028381975840172544
10.77,-0.06,1817434038581024000
11.56,-0.26,1745764572143320320
11.63,0.1,1742739094101128064
3.87,0.03,1817697165458018176
2.79,-0.39,1296038890177116672
3.56,0.05,2028400323942198400
4.79,-0.06,1817370125168254464
10.48,-0.03,1746871127517589760
6.46,0.34,2032574684220008192
3.93,-0.28,1379998903743788032
6.75,-0.07,2629956844986754304
10.05,0.19,2028339880825799168
10.87,-0.94,1745763777573305856
1.46,-0.03,2028403549418375040
7.82,-0.13,1745817417420962816
1.17,-0.14,1381486027580172160
12.08,-0.45,1818486992764684544
11.36,-0.09,1746050372152031232
7.37,-0.12,1745817657939133696
5.64,-0.38,1332896925121819392
9.99,0.08,2044072212889690624
10.72,-0.03,1745817451780700928
7.08,-0.27,2043717757829126016
6.34,0.09,1332943997963977600
4.36,-0.2,2032641758758656384
7.99,0.32,1818486885384353024
5.31,-0.4,2043965525902834944
8.53,0.01,2032580701506340096
10.61,-0.42,2414283103713464448
7.28,0.13,2043718754261534080
2.89,0.24,2092069297055273344
7.94,-0.81,1745827725342485504
11.45,-0.05,1817645041735129728
9.65,0.24,2043321658767533440
6.02,0.15,2044667289220250880
4.14,-0.11,1818539494446094720
8.81,0.22,2038986353149281664
7.09,0.26,2039000921678435712
5.34,-0.3,1380219012228179200
10.35,-0.04,1746873120382436864
3.04,-0.13,2678001203857589888
11.18,-0.31,2043318016635341824
4.13,-0.03,2043984183240156928
8.21,0.12,1817634592073525888
5.08,-0.36,1746050818827794560
11.65,-0.43,1746115690015446528
10.65,-0.37,1742675180691395456
6.22,0.13,1380230694538750080
9.74,0.19,1745770722536489472
7.93,0.0,1745774016775335040
10.98,-0.11,1746116518943548288
4.17,-0.04,1380220283538019840
12.04,-0.47,1746871814712355072
1.85,-0.06,2044715221058130176
6.01,-0.02,2044032527393162240
8.54,0.03,1745844557318195968
2.65,0.07,2044719447306057984
11.29,-0.52,1817720633159458816
7.44,-0.02,1832124510373399168
7.31,0.08,2044074892949306112
5.74,-0.38,1746034570967404800
4.41,0.33,2028341809305646208
8.1,0.05,1817698024451433088
9.93,-0.64,1382845917305529472
9.78,-0.41,1296093178563531136
4.08,0.12,2043972874584130048
11.06,-0.3,1746055732271245568
1.05,-0.07,2027524219306251904
12.08,-0.62,2679237402820124672
11.06,-0.49,1745752580594590208
2.83,-0.13,2044671343646875392
10.95,0.05,1814358326600078080
11.37,-0.14,1817376348580064256
9.22,-0.09,1746127028729014784
3.64,-0.11,2043260807669118464
7.63,-0.43,2038999787807206656
10.84,-0.32,1745774811345363200
8.9,-0.27,2044037234676871040
10.18,-0.08,2413862776737952896
5.36,0.42,1833995844804774528
9.98,-0.14,2606131729387578624
9.26,-0.24,1817443517573198848
11.09,0.26,1817378371509244672
10.87,-0.34,1745755157574976384
5.33,0.2,1818476199505719296
3.69,0.01,1381493002607059968
4.19,-0.18,2043309770298325632
9.19,-0.07,1355935125401511808
6.04,0.02,2044939968093958656
10.2,-0.04,1742734043219555840
11.34,-0.4,1814374681835643136
6.81,0.05,2043325610137602176
8.37,0.21,2044031153003118336
7.97,0.05,1742465968540636160
9.46,-0.31,1833791335646316160
9.33,-0.24,1741626280958241792
11.99,-0.43,1745841915914448384
5.59,0.14,2043787267581090048
3.73,-0.19,1818546400753547264
11.78,-0.24,1741621917272675712
6.29,-0.41,1355981927660963584
3.6,0.09,2043786477307119360
11.15,-0.65,1817656105570566784
10.44,-0.02,1814376124944722944
2.22,-0.36,1380050443351384064
7.95,-0.1,1818493830352645120
11.1,-0.28,1746895930952730496
7.81,-0.2,1742733081146864768
5.98,-0.03,2044041701442861696
11.74,-0.67,1746897030464354432
3.31,0.13,2043990127475704960
6.84,-0.12,1817429640534414592
5.34,-0.04,1831921032003409280
5.57,-0.13,2044937111923808128
12.17,-0.52,1742659547010443008
11.12,-0.37,2413517156425363840
9.9,0.07,1742677315291424896
6.91,-0.3,1832198521252433536
5.94,0.15,1741720156059478528
10.58,-0.07,1746883943700038912
3.84,-0.03,2045003877209960064
9.01,-0.41,1296126748027872384
7.34,0.0,2028350261797880192
6.39,0.11,1832147187801136256
5.31,0.26,1380176165634244224
7.58,-0.89,1380185580202543360
9.69,0.05,2044095371353534208
5.64,-0.24,2043991192627601920
7.12,-0.23,1742676078340820864
11.53,-0.29,1746879889250870400
2.85,0.31,2028617026473432064
11.08,0.23,1832148630910212096
9.76,0.16,2044146670444017408
7.86,-0.04,1746901948202990208
8.97,-0.4,1380788593611160704
11.84,-0.17,2630057446005084032
11.91,-0.43,1745829340250177024
10.19,-0.24,1746106245381696768
7.74,0.16,2044034966934630016
9.07,-0.05,1746107070015423232
5.63,-0.1,1831921581759218048
11.47,-0.01,1742827158110213504
11.01,0.17,1818499942084919424
8.48,-0.25,1741714619845621760
11.69,-0.64,1746106004863522944
7.76,-0.34,1832134887014749952
3.69,0.15,2032599839881841920
6.9,0.1,1356735952119578880
9.12,-0.59,1742822966222116096
11.42,-0.19,1746040687000840576
9.27,-0.67,1355983061532338176
12.41,-0.41,2630038788667153024
4.63,-0.1,2044096741438937600
9.19,-0.08,1745843801404372224
3.57,0.01,2044744323758802944
6.98,-0.26,1355986115253247872
8.46,-0.1,2413603979188777984
11.3,-0.64,2679245095106386304
5.19,-0.22,2610631038343051264
4.89,-0.31,2044093206690078720
6.38,-0.49,2044054345826652288
9.1,-0.11,1817385002938740352
9.26,0.11,1817654009626835712
6.36,0.3,2044055376618796928
8.95,0.19,2092091184208801152
5.53,0.35,2044148250992402176
7.63,0.4,1742775137466293888
10.94,-0.09,1746130018024557568
8.72,-0.04,2630051776648255104
6.73,-0.1,2044738310802650496
6.08,0.09,1831946320771476736
3.65,0.08,1817471250178037632
10.93,-0.3,1746147614506762624
10.51,-0.57,1380234126217463040
1.22,0.1,2044739371626060288
5.87,-0.38,1332950526313809024
5.49,0.11,2044055548418152576
7.41,-0.09,1746148988896300416
11.38,-0.54,2044083723402390272
7.93,0.3,1831950615738793600
11.71,-0.38,1746898409149911040
7.45,-0.42,1380800615222884864
9.03,-0.25,2678096483412097280
12.09,-0.59,1746902532318536576
9.1,-0.24,1380248149285823616
5.45,-0.21,1742845574930009216
10.18,-0.18,1831945667936427520
7.21,0.0,1742846399563733760
10.47,-0.25,1817724270990615040
5.34,-0.33,1380630465799190144
11.48,-0.58,1742564267455940096
3.94,-0.02,1745850467193261056
12.13,-0.38,1817455680920600576
9.15,0.06,1746134832684083200
9.58,-0.43,1296085997378157952
9.49,-0.27,1835227160388247936
7.59,-0.17,2044046065129844224
7.89,0.04,1742842413834071168
5.51,-0.27,2028603282580207360
8.93,0.05,1745866994227411968
10.67,-0.07,1831946561290080640
10.63,0.13,1817403905090718464
6.74,-0.24,2044043728667608704
6.15,0.27,1742824508114338816
2.23,-0.17,2044683507018170624
10.7,-0.32,1817456574273797248
10.28,0.03,1745942620011522048
6.26,-0.44,2044046374367497472
8.04,-0.52,1332918606116736512
4.02,0.23,1832219274534697216
7.5,0.03,1832223569502108928
10.83,-0.12,1746201731094706560
11.43,-0.21,1746980357125933696
7.69,-0.03,1742848319414335104
10.63,-0.19,1746979051455871488
11.34,-0.38,2630057003624054016
3.77,0.08,2610824380590783616
11.05,-0.09,1832161618892601216
9.08,-0.49,1296215052555978752
6.72,0.28,1742760431498253568
10.69,0.09,2678401597889374208
5.76,0.08,2043336605254529536
2.58,0.17,1388216035174449664
4.56,-0.26,1835296287873254528
6.38,0.03,2044763771370523008
5.84,0.14,2028369125295001344
9.61,-0.06,2044701580241500544
7.24,0.0,2678120157271828224
7.42,-0.33,1332954649482395648
9.85,0.3,1746975031366472448
10.47,-0.69,1742760843815114112
4.94,-0.54,1353202671503858944
6.99,0.14,1832224462855215872
8.12,-0.05,1817682837447901440
7.08,-0.28,1354477142918938496
1.64,-0.06,2044353481707343616
7.94,-0.43,1382863440772069888
7.43,-0.42,2044047027202593536
10.98,-0.02,1746202658807638400
10.96,-0.2,1742777095971375616
6.25,0.38,1832179314158098048
6.69,-0.45,1356749696014908288
9.66,-0.05,2032759956257085824
9.43,0.16,1746154310359786112
11.95,-0.23,1742496926665278464
0.75,0.11,2032761090128578432
10.33,-0.73,1818551211117152768
6.22,-0.03,1295752737979461504
11.51,0.13,1817463313078774784
10.55,-0.09,1746151290998769664
9.55,-0.08,2044104751562291584
11.48,-0.8,1382867323422511744
11.45,-0.23,2610834654152576640
3.41,-0.16,1831952093208080000
6.81,0.07,1353181608984387328
4.83,0.06,2044753188570447360
7.2,0.13,1817409746246505472
5.77,-0.12,2028376370870191232
2.32,0.05,2032748823700922880
9.75,-0.02,2044765558076904704
2.43,-0.12,2092101041150514944
9.04,0.01,1746982521789450112
11.95,-0.84,1742766959848544128
9.76,-0.62,2092117469408859008
7.31,-0.19,2032697765133052544
9.56,-0.3,2032686357699426432
12.16,-0.38,1745857201701973248
9.71,0.16,1746226160868715264
7.21,0.04,2032699070803462272
9.11,-0.2,2044125161247191296
8.55,0.1,1380817112193896064
10.1,-0.58,1746220628950822528
9.33,-0.74,1463261002305985408
9.41,-0.3,1745869128830997504
11.64,-0.4,1746994444618711168
5.76,-0.15,1832228139347977472
5.37,-0.04,1380990968173450752
5.56,0.3,1831954326590594048
10.81,-0.33,2678384727257254144
6.17,0.0,1831955048145149824
8.56,-0.35,1380955783802146432
7.96,-0.12,1832249648544614400
5.17,-0.03,1831972262374247168
2.77,-0.07,2027697564199013632
7.48,-0.33,1380990968173450368
7.22,-0.3,1296135612840370816
7.95,0.19,1296221271668612224
6.13,-0.22,2044048951348034176
10.02,-0.48,1745875244864427136
7.17,-0.11,1832248342874471040
7.78,0.2,1831976660420844800
11.05,-0.09,1742783349443759360
9.53,0.18,1356044771622269440
5.07,0.21,1832176874616168832
6.53,-0.26,1356004055332518912
11.66,-0.48,1742550940173999616
10.99,-0.2,1746995990806939264
7.33,0.14,1746208877920359040
10.19,0.14,1746140016708419968
3.34,0.12,2044114509728370688
10.8,-0.43,1746977642706634752
9.44,0.01,2044373719593609728
8.31,-0.25,1356039067905789568
7.96,-0.19,2045016349794540416
6.48,0.06,2044129937250838272
2.35,0.28,2043360519632548224
1.97,-0.01,2044065512742210304
7.25,-0.03,2610848290673194240
11.08,-0.58,1746987710110552320
2.86,0.21,1818576529945021696
7.54,0.0,1817460289421697024
4.73,-0.11,1742832277711291520
9.45,-0.51,1835251933759554688
10.85,-0.51,1745881360898566144
4.97,0.0,2044752707533962624
8.58,-0.38,2610849634998538240
1.18,0.1,2028634588659860736
5.46,0.08,2044972231889421312
6.97,-0.04,1356059889907217280
4.51,0.01,2032769405185728256
3.9,-0.21,1356755605889892224
9.27,-0.15,1745862527461417984
6.67,0.03,1745859606883661440
8.61,0.09,1296158324627510144
6.35,-0.24,1746210870785173760
7.87,0.25,2043363921246703744
6.85,-0.35,1470438957809424128
12.06,-0.17,2412768285929348608
9.73,-0.09,1380963102426429312
9.52,-0.24,1741726237733210368
2.39,0.07,2044366504048266112
6.4,0.31,2044845547548060288
11.68,-0.93,1746162629712497024
7.36,-0.07,1356048551193510784
5.25,0.07,1381536669538201088
9.59,0.05,2413871714565330688
4.72,0.03,1832183059369007744
7.69,-0.1,1356200421237048960
6.79,-0.48,1745882730987559040
8.69,-0.44,1817483791482606720
10.04,-0.11,2092110185144646784
10.0,0.22,1817758291433625216
8.87,-0.31,1746988599167232128
4.3,-0.12,1832187423056026880
6.88,-0.35,1380963381599753728
3.89,0.02,2044964775825755392
11.34,-0.44,2044441958034635520
7.48,-0.42,1817789043397383808
4.13,0.07,2028443514136585856
2.49,-0.42,1380965580623021184
11.76,-0.18,1742787262157977216
3.85,-0.16,1818513930800134912
8.46,-0.48,2044429382369741568
3.81,-0.05,1742838939204479104
4.34,0.02,2044977454569447936
7.31,-0.03,2044850942026648448
1.65,0.0,2044770231000925056
7.51,-0.15,2044981955695450880
10.64,-0.26,1746234819523140992
5.8,-0.39,1380857759764428672
5.01,0.03,2044795004369444864
6.18,-0.01,1746230146598672384
10.03,0.19,1832171583216275328
11.25,-0.37,2028524568750091264
9.78,-0.46,1380973139765475840
7.85,-0.02,2610621486335846528
6.39,-0.19,2610838090126438656
6.3,0.08,2044783562575883264
3.54,0.11,1742840210516078080
9.78,-0.04,1745861226091226880
0.93,0.0,2044429932125598592
5.84,-0.47,1381571789487216256
8.52,0.04,2611682515056487296
4.17,-0.09,1831975354750683392
12.02,-0.27,1746230180958414208
9.89,-0.68,2044445565807168512
7.79,-0.49,1356757117718521472
4.85,-0.49,1356099712843904256
11.39,0.06,2413565844174362240
12.38,-0.23,1742792179896596608
7.87,0.2,1742791935082380928
9.52,0.14,1741750083391638272
11.55,-0.07,2630001065969907840
8.74,0.35,2044180549146778624
7.18,0.0,1296240822359802880
4.57,0.04,2032757997761659648
12.05,-0.56,1746163591785434112
8.96,-0.19,1296267244998573824
7.06,-0.83,1356090985470528000
4.56,0.1,1745901392625831680
6.52,0.33,1745907160761529216
8.35,0.04,1817854120742104192
5.5,0.39,2028638402581299072
11.11,0.13,1745955470553664768
5.39,-0.01,1832171961173341952
7.83,-0.15,1832073653647419904
10.78,0.11,2607245191068885504
10.98,-0.21,2678428780737353600
11.26,-0.16,1817764918566435456
11.74,-0.51,1745958498511071488
7.87,0.28,1745905756312617856
6.08,-0.21,2092485530924675328
10.09,-0.42,1747007982355854720
6.89,0.08,1817858484429246592
4.32,-0.04,1742793824868024960
8.22,0.06,1818069281424483456
10.84,-0.27,1742862720439688448
11.39,-0.11,1746230765073978880
11.34,-0.41,1468938330596341632
5.07,-0.14,1746987568375079680
5.74,-0.23,1353271734578062336
11.41,-0.04,1835279868228168832
10.3,-0.1,1742862823518904448
5.96,0.0,1832261811888001408
8.39,-0.01,1817760898471690368
1.93,0.16,2028731380023927936
6.58,-0.1,2044979997190119936
8.94,-0.04,2678503753686519040
7.63,-0.25,1296149288016268032
4.22,0.33,1383249506792469376
5.96,-0.68,1356806866324028160
7.92,-0.49,1381198642728462592
11.66,-0.46,1741756435647181824
9.46,-0.35,1742582963450358784
7.1,-0.13,1835331201679006720
9.74,-0.06,1745906271708717696
10.38,-0.28,1380872774970132992
11.54,0.0,1745885758944878080
9.77,-0.48,1832267068928210176
9.59,-0.16,1381023476782206208
8.28,0.0,2044448722600064640
7.34,0.05,1380862157811431168
10.65,0.13,1747028392040312192
3.59,-0.03,2028523984634418304
6.0,-0.11,2044135606607958912
6.07,0.03,2044383271601111424
11.42,-0.59,1296162241637693056
7.68,0.31,1333012270763716864
7.46,-0.4,2044386982452828928
9.68,-0.24,2044786551873619712
6.17,-0.47,1354536138589823872
4.29,-0.01,1818533648991537024
6.97,0.27,1832256481822629120
10.06,-0.05,1746258836980119168
5.81,-0.52,1356101293392069120
2.28,0.01,2045035449499003520
3.32,0.18,1817797392813789184
8.22,0.12,2630003569935684992
